1,0,55,0
1,1.83663,55,3957.19
2,0,55,0.52632
2,1.82795,55,3957.71
3,0,55,1.0526
3,1.82427,55,3958.25
4,0,55,1.5789
4,1.82142,55,3958.77
5,0,55,2.1053
5,1.81899,55,3959.3
6,0,55,2.6316
6,1.81683,55,3959.83
7,0,55,3.1579
7,1.81487,55,3960.34
8,0,55,3.6842
8,1.81305,55,3960.88
9,0,55,4.2105
9,1.81134,55,3961.41
10,0,55,4.7368
10,1.80974,55,3961.93
11,0,55,5.2632
11,1.80821,55,3962.45
12,0,55,5.7895
12,1.80675,55,3962.98
13,0,55,6.3158
13,1.80535,55,3963.51
14,0,55,6.8421
14,1.804,55,3964.04
15,0,55,7.3684
15,1.8027,55,3964.56
16,0,55,7.8947
16,1.80144,55,3965.08
17,0,55,8.4211
17,1.80021,55,3965.61
18,0,55,8.9474
18,1.79902,55,3966.14
19,0,55,9.4737
19,1.79786,55,3966.67
20,0,55,10
20,1.79673,55,3967.19
21,0,55,0
21,1.83663,55,3957.19
22,0,55,0.52632
22,1.82808,53.8044,3957.71
23,0,55,1.0526
23,1.82446,53.3175,3958.25
24,0,55,1.5789
24,1.82165,52.9468,3958.78
25,0,55,2.1053
25,1.81927,52.6358,3959.3
26,0,55,2.6316
26,1.81715,52.3635,3959.81
27,0,55,3.1579
27,1.81523,52.1184,3960.32
28,0,55,3.6842
28,1.81344,51.8939,3960.85
29,0,55,4.2105
29,1.81177,51.6859,3961.39
30,0,55,4.7368
30,1.81019,51.4914,3961.92
31,0,55,5.2632
31,1.80869,51.3079,3962.44
32,0,55,5.7895
32,1.80726,51.1342,3962.97
33,0,55,6.3158
33,1.80589,50.9686,3963.5
34,0,55,6.8421
34,1.80456,50.8104,3964.04
35,0,55,7.3684
35,1.80329,50.6586,3964.57
36,0,55,7.8947
36,1.80205,50.5126,3965.08
37,0,55,8.4211
37,1.80085,50.3718,3965.61
38,0,55,8.9474
38,1.79968,50.2357,3966.14
39,0,55,9.4737
39,1.79855,50.1041,3966.66
40,0,55,10
40,1.79744,49.9765,3967.19
41,0,55,0
41,1.83663,55,3957.19
42,0,55,0.52632
42,1.82846,52.6424,3957.72
43,0,55,1.0526
43,1.82502,51.6797,3958.24
44,0,55,1.5789
44,1.82235,50.9463,3958.77
45,0,55,2.1053
45,1.82009,50.3315,3959.3
46,0,55,2.6316
46,1.81808,49.7936,3959.81
47,0,55,3.1579
47,1.81626,49.3094,3960.34
48,0,55,3.6842
48,1.81457,48.8662,3960.88
49,0,55,4.2105
49,1.81298,48.4549,3961.43
50,0,55,4.7368
50,1.8115,48.0701,3961.95
51,0,55,5.2632
51,1.8101,47.7074,3962.47
52,0,55,5.7895
52,1.80876,47.3636,3962.96
53,0,55,6.3158
53,1.80747,47.0367,3963.48
54,0,55,6.8421
54,1.80623,46.7243,3964.01
55,0,55,7.3684
55,1.80503,46.425,3964.53
56,0,55,7.8947
56,1.80387,46.1369,3965.07
57,0,55,8.4211
57,1.80274,45.8585,3965.6
58,0,55,8.9474
58,1.80165,45.5898,3966.13
59,0,55,9.4737
59,1.80058,45.3291,3966.66
60,0,55,10
60,1.79954,45.0765,3967.19
61,0,55,0
61,1.83663,55,3957.19
62,0,55,0.52632
62,1.82908,51.5416,3957.71
63,0,55,1.0526
63,1.82592,50.1279,3958.24
64,0,55,1.5789
64,1.82348,49.0515,3958.77
65,0,55,2.1053
65,1.82141,48.1486,3959.32
66,0,55,2.6316
66,1.81961,47.3568,3959.81
67,0,55,3.1579
67,1.81796,46.6463,3960.33
68,0,55,3.6842
68,1.81643,45.995,3960.86
69,0,55,4.2105
69,1.815,45.3907,3961.4
70,0,55,4.7368
70,1.81366,44.8252,3961.93
71,0,55,5.2632
71,1.8124,44.2919,3962.45
72,0,55,5.7895
72,1.81119,43.7873,3962.98
73,0,55,6.3158
73,1.81003,43.3063,3963.51
74,0,55,6.8421
74,1.80892,42.8467,3964.03
75,0,55,7.3684
75,1.80784,42.4056,3964.56
76,0,55,7.8947
76,1.8068,41.9807,3965.09
77,0,55,8.4211
77,1.8058,41.5715,3965.61
78,0,55,8.9474
78,1.80483,41.1757,3966.14
79,0,55,9.4737
79,1.80388,40.7921,3966.66
80,0,55,10
80,1.80296,40.4214,3967.17
81,0,55,0
81,1.83663,55,3957.19
82,0,55,0.52632
82,1.82991,50.5323,3957.73
83,0,55,1.0526
83,1.82713,48.705,3958.26
84,0,55,1.5789
84,1.82502,47.3109,3958.76
85,0,55,2.1053
85,1.82323,46.144,3959.28
86,0,55,2.6316
86,1.82164,45.12,3959.83
87,0,55,3.1579
87,1.82022,44.1978,3960.34
88,0,55,3.6842
88,1.81892,43.3537,3960.86
89,0,55,4.2105
89,1.81769,42.571,3961.4
90,0,55,4.7368
90,1.81655,41.8378,3961.94
91,0,55,5.2632
91,1.81548,41.1471,3962.45
92,0,55,5.7895
92,1.81445,40.4933,3962.97
93,0,55,6.3158
93,1.81348,39.8714,3963.49
94,0,55,6.8421
94,1.81254,39.2765,3964.02
95,0,55,7.3684
95,1.81163,38.7053,3964.57
96,0,55,7.8947
96,1.81075,38.1543,3965.11
97,0,55,8.4211
97,1.80992,37.6232,3965.61
98,0,55,8.9474
98,1.80911,37.1114,3966.13
99,0,55,9.4737
99,1.80833,36.6162,3966.65
100,0,55,10
100,1.80756,36.1362,3967.17
101,0,55,0
101,1.83663,55,3957.19
102,0,55,0.52632
102,1.83094,49.6428,3957.71
103,0,55,1.0526
103,1.82863,47.447,3958.23
104,0,55,1.5789
104,1.82688,45.774,3958.76
105,0,55,2.1053
105,1.82541,44.3693,3959.29
106,0,55,2.6316
106,1.82413,43.1378,3959.83
107,0,55,3.1579
107,1.82298,42.0278,3960.36
108,0,55,3.6842
108,1.82194,41.012,3960.86
109,0,55,4.2105
109,1.82097,40.0719,3961.39
110,0,55,4.7368
110,1.82006,39.1912,3961.94
111,0,55,5.2632
111,1.81921,38.3586,3962.46
112,0,55,5.7895
112,1.81841,37.5708,3962.98
113,0,55,6.3158
113,1.81766,36.8218,3963.49
114,0,55,6.8421
114,1.81693,36.1057,3964.03
115,0,55,7.3684
