1,0,55,0
1,0.517508,55,3857.1
2,0,55,0
2,1.7927,55,3857.1
3,0,55,0
3,1.8659,55,3857.1
4,0,55,0.52632
4,0.51504,55,3857.63
5,0,55,0.52632
5,1.78415,55,3857.63
6,0,55,0.52632
6,1.857,55,3857.63
7,0,55,1.0526
7,0.513992,55,3858.16
8,0,55,1.0526
8,1.78052,55,3858.15
9,0,55,1.0526
9,1.85323,55,3858.15
10,0,55,1.5789
10,0.513179,55,3858.68
11,0,55,1.5789
11,1.7777,55,3858.68
12,0,55,1.5789
12,1.85029,55,3858.68
13,0,55,2.1053
13,0.512485,55,3859.21
14,0,55,2.1053
14,1.7753,55,3859.21
15,0,55,2.1053
15,1.84779,55,3859.2
16,0,55,2.6316
16,0.51187,55,3859.73
17,0,55,2.6316
17,1.77317,55,3859.73
18,0,55,2.6316
18,1.84557,55,3859.73
19,0,55,3.1579
19,0.511308,55,3860.26
20,0,55,3.1579
20,1.77122,55,3860.26
21,0,55,3.1579
21,1.84354,55,3860.26
22,0,55,3.6842
22,0.51079,55,3860.78
23,0,55,3.6842
23,1.76943,55,3860.78
24,0,55,3.6842
24,1.84168,55,3860.78
25,0,55,4.2105
25,0.510303,55,3861.31
26,0,55,4.2105
26,1.76774,55,3861.32
27,0,55,4.2105
27,1.83992,55,3861.31
28,0,55,4.7368
28,0.509844,55,3861.84
29,0,55,4.7368
29,1.76615,55,3861.84
30,0,55,4.7368
30,1.83827,55,3861.84
31,0,55,5.2632
31,0.509408,55,3862.36
32,0,55,5.2632
32,1.76464,55,3862.36
33,0,55,5.2632
33,1.83669,55,3862.36
34,0,55,5.7895
34,0.50899,55,3862.89
35,0,55,5.7895
35,1.76319,55,3862.89
36,0,55,5.7895
36,1.83519,55,3862.89
37,0,55,6.3158
37,0.508589,55,3863.42
38,0,55,6.3158
38,1.7618,55,3863.42
39,0,55,6.3158
39,1.83374,55,3863.42
40,0,55,6.8421
40,0.508204,55,3863.94
41,0,55,6.8421
41,1.76047,55,3863.94
42,0,55,6.8421
42,1.83235,55,3863.94
43,0,55,7.3684
43,0.507831,55,3864.47
44,0,55,7.3684
44,1.75918,55,3864.47
45,0,55,7.3684
45,1.83101,55,3864.47
46,0,55,7.8947
46,0.507469,55,3865
47,0,55,7.8947
47,1.75792,55,3865
48,0,55,7.8947
48,1.8297,55,3865
49,0,55,8.4211
49,0.507119,55,3865.52
50,0,55,8.4211
50,1.75671,55,3865.52
51,0,55,8.4211
51,1.82844,55,3865.52
52,0,55,8.9474
52,0.506777,55,3866.05
53,0,55,8.9474
53,1.75553,55,3866.05
54,0,55,8.9474
54,1.82721,55,3866.05
55,0,55,9.4737
55,0.506444,55,3866.58
56,0,55,9.4737
56,1.75437,55,3866.58
57,0,55,9.4737
57,1.82601,55,3866.58
58,0,55,10
58,0.50612,55,3867.1
59,0,55,10
59,1.75325,55,3867.1
60,0,55,10
60,1.82484,55,3867.1
61,0,55,0
61,0.517508,55,3857.1
62,0,55,0
62,1.7927,55,3857.1
63,0,55,0
63,1.8659,55,3857.1
64,0,55,0.52632
64,0.515077,53.7865,3857.62
65,0,55,0.52632
65,1.78428,53.7865,3857.62
66,0,55,0.52632
66,1.85713,53.7865,3857.62
67,0,55,1.0526
67,0.514046,53.2926,3858.16
68,0,55,1.0526
68,1.7807,53.2926,3858.16
69,0,55,1.0526
69,1.85342,53.2926,3858.16
70,0,55,1.5789
70,0.513245,52.9166,3858.69
71,0,55,1.5789
71,1.77793,52.9166,3858.69
72,0,55,1.5789
72,1.85053,52.9166,3858.69
73,0,55,2.1053
73,0.512564,52.6012,3859.21
74,0,55,2.1053
74,1.77557,52.6012,3859.21
75,0,55,2.1053
75,1.84808,52.6012,3859.21
76,0,55,2.6316
76,0.511962,52.325,3859.72
77,0,55,2.6316
77,1.77349,52.325,3859.72
78,0,55,2.6316
78,1.8459,52.325,3859.72
79,0,55,3.1579
79,0.511413,52.0764,3860.23
80,0,55,3.1579
80,1.77159,52.0764,3860.23
81,0,55,3.1579
81,1.84392,52.0764,3860.23
82,0,55,3.6842
82,0.510904,51.8489,3860.76
83,0,55,3.6842
83,1.76982,51.8489,3860.76
84,0,55,3.6842
84,1.84209,51.8489,3860.76
85,0,55,4.2105
85,0.510427,51.6379,3861.29
86,0,55,4.2105
86,1.76817,51.6379,3861.29
87,0,55,4.2105
87,1.84037,51.6379,3861.29
88,0,55,4.7368
88,0.509974,51.4407,3861.83
89,0,55,4.7368
89,1.7666,51.4407,3861.83
90,0,55,4.7368
90,1.83874,51.4407,3861.83
91,0,55,5.2632
91,0.509547,51.2548,3862.35
92,0,55,5.2632
92,1.76512,51.2548,3862.35
93,0,55,5.2632
93,1.8372,51.2548,3862.35
94,0,55,5.7895
94,0.509138,51.0787,3862.88
95,0,55,5.7895
95,1.7637,51.0787,3862.88
96,0,55,5.7895
96,1.83572,51.0787,3862.88
97,0,55,6.3158
97,0.508744,50.9109,3863.41
98,0,55,6.3158
98,1.76234,50.9109,3863.41
99,0,55,6.3158
99,1.8343,50.9109,3863.41
100,0,55,6.8421
100,0.508366,50.7506,3863.94
101,0,55,6.8421
101,1.76103,50.7506,3863.94
102,0,55,6.8421
102,1.83294,50.7506,3863.94
103,0,55,7.3684
103,0.508001,50.5967,3864.47
104,0,55,7.3684
104,1.75976,50.5967,3864.47
105,0,55,7.3684
105,1.83162,50.5967,3864.47
106,0,55,7.8947
106,0.507647,50.4487,3864.99
107,0,55,7.8947
107,1.75854,50.4487,3864.99
108,0,55,7.8947
108,1.83035,50.4487,3864.99
109,0,55,8.4211
109,0.507303,50.3061,3865.53
110,0,55,8.4211
110,1.75735,50.3061,3865.53
111,0,55,8.4211
111,1.8291,50.3061,3865.53
112,0,55,8.9474
112,0.506969,50.1682,3866.05
113,0,55,8.9474
113,1.75619,50.1682,3866.05
114,0,55,8.9474
114,1.8279,50.1682,3866.05
115,0,55,9.4737
115,0.506645,50.0348,3866.56
116,0,55,9.4737
116,1.75507,50.0348,3866.56
117,0,55,9.4737
117,1.82673,50.0348,3866.56
118,0,55,10
118,0.506326,49.9053,3867.09
119,0,55,10
119,1.75396,49.9053,3867.09
120,0,55,10
120,1.82558,49.9053,3867.09
121,0,55,0
121,0.517508,55,3857.1
122,0,55,0
122,1.7927,55,3857.1
123,0,55,0
123,1.8659,55,3857.1
124,0,55,0.52632
124,0.515185,52.6073,3857.63
125,0,55,0.52632
125,1.78465,52.6073,3857.63
126,0,55,0.52632
126,1.85752,52.6073,3857.63
127,0,55,1.0526
127,0.514207,51.6305,3858.13
128,0,55,1.0526
128,1.78127,51.6305,3858.13
129,0,55,1.0526
129,1.854,51.6305,3858.13
130,0,55,1.5789
130,0.513447,50.8868,3858.67
131,0,55,1.5789
131,1.77863,50.8868,3858.67
132,0,55,1.5789
132,1.85126,50.8868,3858.67
133,0,55,2.1053
133,0.512801,50.2632,3859.21
134,0,55,2.1053
134,1.77639,50.2632,3859.21
135,0,55,2.1053
135,1.84893,50.2632,3859.21
136,0,55,2.6316
136,0.512231,49.7177,3859.71
137,0,55,2.6316
137,1.77442,49.7177,3859.71
138,0,55,2.6316
138,1.84687,49.7177,3859.71
139,0,55,3.1579
139,0.511712,49.2267,3860.24
140,0,55,3.1579
140,1.77262,49.2267,3860.24
141,0,55,3.1579
141,1.845,49.2267,3860.24
142,0,55,3.6842
142,0.511229,48.7775,3860.78
143,0,55,3.6842
143,1.77095,48.7775,3860.78
144,0,55,3.6842
144,1.84326,48.7775,3860.78
145,0,55,4.2105
145,0.510777,48.3607,3861.32
146,0,55,4.2105
146,1.76938,48.3607,3861.32
147,0,55,4.2105
147,1.84163,48.3607,3861.32
148,0,55,4.7368
148,0.510351,47.9706,3861.86
149,0,55,4.7368
149,1.76791,47.9706,3861.86
150,0,55,4.7368
150,1.84009,47.9706,3861.86
151,0,55,5.2632
151,0.509948,47.603,3862.39
152,0,55,5.2632
152,1.76651,47.603,3862.39
153,0,55,5.2632
153,1.83864,47.603,3862.39
154,0,55,5.7895
154,0.509567,47.2543,3862.89
155,0,55,5.7895
155,1.76519,47.2543,3862.89
156,0,55,5.7895
156,1.83727,47.2543,3862.89
157,0,55,6.3158
157,0.509199,46.9228,3863.41
158,0,55,6.3158
158,1.76391,46.9228,3863.41
159,0,55,6.3158
159,1.83594,46.9228,3863.41
160,0,55,6.8421
160,0.508845,46.6057,3863.93
161,0,55,6.8421
161,1.76269,46.6057,3863.93
162,0,55,6.8421
162,1.83466,46.6057,3863.93
163,0,55,7.3684
163,0.508504,46.3022,3864.44
164,0,55,7.3684
164,1.76151,46.3022,3864.44
165,0,55,7.3684
165,1.83343,46.3022,3864.44
166,0,55,7.8947
166,0.508171,46.01,3864.98
167,0,55,7.8947
167,1.76035,46.01,3864.98
168,0,55,7.8947
168,1.83223,46.01,3864.98
169,0,55,8.4211
169,0.507849,45.728,3865.51
170,0,55,8.4211
170,1.75924,45.728,3865.51
171,0,55,8.4211
171,1.83107,45.728,3865.51
172,0,55,8.9474
172,0.507536,45.456,3866.04
173,0,55,8.9474
173,1.75815,45.456,3866.04
174,0,55,8.9474
174,1.82994,45.456,3866.04
175,0,55,9.4737
175,0.507231,45.1919,3866.57
176,0,55,9.4737
176,1.7571,45.1919,3866.57
177,0,55,9.4737
177,1.82885,45.1919,3866.57
178,0,55,10
178,0.506934,44.9359,3867.09
179,0,55,10
179,1.75607,44.9359,3867.09
180,0,55,10
180,1.82777,44.9359,3867.09
181,0,55,0
181,0.517508,55,3857.1
182,0,55,0
182,1.7927,55,3857.1
183,0,55,0
183,1.8659,55,3857.1
184,0,55,0.52632
184,0.515363,51.4901,3857.61
185,0,55,0.52632
185,1.78527,51.4901,3857.61
186,0,55,0.52632
186,1.85817,51.4901,3857.61
187,0,55,1.0526
187,0.514465,50.0559,3858.14
188,0,55,1.0526
188,1.78216,50.0559,3858.14
189,0,55,1.0526
189,1.85493,50.0559,3858.14
190,0,55,1.5789
190,0.513771,48.964,3858.67
191,0,55,1.5789
191,1.77975,48.964,3858.67
192,0,55,1.5789
192,1.85243,48.964,3858.67
193,0,55,2.1053
193,0.51318,48.0487,3859.23
194,0,55,2.1053
194,1.7777,48.0487,3859.23
195,0,55,2.1053
195,1.85029,48.0487,3859.23
196,0,55,2.6316
196,0.512664,47.2455,3859.74
197,0,55,2.6316
197,1.77592,47.2455,3859.74
198,0,55,2.6316
198,1.84843,47.2455,3859.74
199,0,55,3.1579
199,0.512197,46.5241,3860.23
200,0,55,3.1579
200,1.7743,46.5241,3860.23
201,0,55,3.1579
201,1.84675,46.5241,3860.23
202,0,55,3.6842
202,0.511762,45.8637,3860.77
203,0,55,3.6842
203,1.77279,45.8637,3860.77
204,0,55,3.6842
204,1.84518,45.8637,3860.77
205,0,55,4.2105
205,0.511356,45.2514,3861.31
206,0,55,4.2105
206,1.77139,45.2514,3861.31
207,0,55,4.2105
207,1.84372,45.2514,3861.31
208,0,55,4.7368
208,0.510974,44.6783,3861.84
209,0,55,4.7368
209,1.77006,44.6783,3861.84
210,0,55,4.7368
210,1.84234,44.6783,3861.84
211,0,55,5.2632
211,0.510613,44.1377,3862.36
212,0,55,5.2632
212,1.76881,44.1377,3862.36
213,0,55,5.2632
213,1.84104,44.1377,3862.36
214,0,55,5.7895
214,0.510268,43.6264,3862.89
215,0,55,5.7895
215,1.76762,43.6264,3862.89
216,0,55,5.7895
216,1.8398,43.6264,3862.89
217,0,55,6.3158
217,0.509939,43.1389,3863.41
218,0,55,6.3158
218,1.76648,43.1389,3863.41
219,0,55,6.3158
219,1.83861,43.1389,3863.41
220,0,55,6.8421
220,0.509622,42.6733,3863.92
221,0,55,6.8421
221,1.76538,42.6733,3863.92
222,0,55,6.8421
222,1.83747,42.6733,3863.92
223,0,55,7.3684
223,0.509315,42.2267,3864.46
224,0,55,7.3684
224,1.76432,42.2267,3864.46
225,0,55,7.3684
225,1.83636,42.2267,3864.46
226,0,55,7.8947
226,0.509018,41.7964,3864.99
227,0,55,7.8947
227,1.76329,41.7964,3864.99
228,0,55,7.8947
228,1.83529,41.7964,3864.99
229,0,55,8.4211
229,0.508731,41.3822,3865.52
230,0,55,8.4211
230,1.7623,41.3822,3865.52
231,0,55,8.4211
231,1.83426,41.3822,3865.52
232,0,55,8.9474
232,0.508452,40.9813,3866.06
233,0,55,8.9474
233,1.76133,40.9813,3866.06
234,0,55,8.9474
234,1.83325,40.9813,3866.06
235,0,55,9.4737
235,0.508182,40.5924,3866.58
236,0,55,9.4737
236,1.76039,40.5924,3866.58
237,0,55,9.4737
237,1.83228,40.5924,3866.58
238,0,55,10
238,0.507919,40.2163,3867.1
239,0,55,10
239,1.75948,40.2163,3867.1
240,0,55,10
240,1.83132,40.2163,3867.1
241,0,55,0
241,0.517508,55,3857.1
242,0,55,0
242,1.7927,55,3857.1
243,0,55,0
243,1.8659,55,3857.1
244,0,55,0.52632
244,0.5156,50.4658,3857.62
245,0,55,0.52632
245,1.78609,50.4658,3857.62
246,0,55,0.52632
246,1.85902,50.4658,3857.62
247,0,55,1.0526
247,0.51481,48.6119,3858.16
248,0,55,1.0526
248,1.78335,48.6119,3858.16
249,0,55,1.0526
249,1.85617,48.6119,3858.16
250,0,55,1.5789
250,0.514207,47.1977,3858.68
251,0,55,1.5789
251,1.78126,47.1977,3858.68
252,0,55,1.5789
252,1.854,47.1977,3858.68
253,0,55,2.1053
253,0.513701,46.0135,3859.19
254,0,55,2.1053
254,1.77951,46.0135,3859.19
255,0,55,2.1053
255,1.85217,46.0135,3859.19
256,0,55,2.6316
256,0.513252,44.9752,3859.73
257,0,55,2.6316
257,1.77795,44.9752,3859.73
258,0,55,2.6316
258,1.85055,44.9752,3859.73
259,0,55,3.1579
259,0.512847,44.0405,3860.26
260,0,55,3.1579
260,1.77655,44.0405,3860.26
261,0,55,3.1579
261,1.84909,44.0405,3860.26
262,0,55,3.6842
262,0.512477,43.1846,3860.77
263,0,55,3.6842
263,1.77527,43.1846,3860.77
264,0,55,3.6842
264,1.84776,43.1846,3860.77
265,0,55,4.2105
265,0.51213,42.3923,3861.3
266,0,55,4.2105
266,1.77407,42.3923,3861.3
267,0,55,4.2105
267,1.84651,42.3923,3861.3
268,0,55,4.7368
268,0.511805,41.6493,3861.83
269,0,55,4.7368
269,1.77294,41.6493,3861.83
270,0,55,4.7368
270,1.84534,41.6493,3861.83
271,0,55,5.2632
271,0.511497,40.9488,3862.36
272,0,55,5.2632
272,1.77188,40.9488,3862.36
273,0,55,5.2632
273,1.84423,40.9488,3862.36
274,0,55,5.7895
274,0.511205,40.285,3862.9
275,0,55,5.7895
275,1.77087,40.285,3862.9
276,0,55,5.7895
276,1.84318,40.285,3862.9
277,0,55,6.3158
277,0.510929,39.6529,3863.41
278,0,55,6.3158
278,1.76991,39.6529,3863.41
279,0,55,6.3158
279,1.84218,39.6529,3863.41
280,0,55,6.8421
280,0.510665,39.0506,3863.92
281,0,55,6.8421
281,1.76899,39.0506,3863.92
282,0,55,6.8421
282,1.84123,39.0506,3863.92
283,0,55,7.3684
283,0.510408,38.473,3864.45
284,0,55,7.3684
284,1.7681,38.473,3864.45
285,0,55,7.3684
285,1.8403,38.473,3864.45
286,0,55,7.8947
286,0.510159,37.9156,3864.99
287,0,55,7.8947
287,1.76724,37.9156,3864.99
288,0,55,7.8947
288,1.8394,37.9156,3864.99
289,0,55,8.4211
289,0.50992,37.3787,3865.52
290,0,55,8.4211
290,1.76641,37.3787,3865.52
291,0,55,8.4211
291,1.83854,37.3787,3865.52
292,0,55,8.9474
292,0.509687,36.8594,3866.05
293,0,55,8.9474
293,1.76561,36.8594,3866.05
294,0,55,8.9474
294,1.8377,36.8594,3866.05
295,0,55,9.4737
295,0.509465,36.3561,3866.57
296,0,55,9.4737
296,1.76484,36.3561,3866.57
297,0,55,9.4737
297,1.8369,36.3561,3866.57
298,0,55,10
298,0.50925,35.8704,3867.07
299,0,55,10
299,1.76409,35.8704,3867.07
300,0,55,10
300,1.83612,35.8704,3867.07
301,0,55,0
301,0.517508,55,3857.1
302,0,55,0
302,1.7927,55,3857.1
303,0,55,0
303,1.8659,55,3857.1
304,0,55,0.52632
304,0.515895,49.5628,3857.6
305,0,55,0.52632
305,1.78711,49.5628,3857.6
306,0,55,0.52632
306,1.86008,49.5628,3857.6
307,0,55,1.0526
307,0.515236,47.335,3858.16
308,0,55,1.0526
308,1.78483,47.335,3858.16
309,0,55,1.0526
309,1.85771,47.335,3858.16
310,0,55,1.5789
310,0.514743,45.6374,3858.67
311,0,55,1.5789
311,1.78312,45.6374,3858.67
312,0,55,1.5789
312,1.85593,45.6374,3858.67
313,0,55,2.1053
313,0.514328,44.2129,3859.19
314,0,55,2.1053
314,1.78168,44.2129,3859.19
315,0,55,2.1053
315,1.85443,44.2129,3859.19
316,0,55,2.6316
316,0.513965,42.9642,3859.73
317,0,55,2.6316
317,1.78042,42.9642,3859.73
318,0,55,2.6316
318,1.85312,42.9642,3859.73
319,0,55,3.1579
319,0.513639,41.8398,3860.26
320,0,55,3.1579
320,1.77929,41.8398,3860.26
321,0,55,3.1579
321,1.85195,41.8398,3860.26
322,0,55,3.6842
322,0.513342,40.8093,3860.79
323,0,55,3.6842
323,1.77827,40.8093,3860.79
324,0,55,3.6842
324,1.85088,40.8093,3860.79
325,0,55,4.2105
325,0.51307,39.8539,3861.3
326,0,55,4.2105
326,1.77733,39.8539,3861.3
327,0,55,4.2105
327,1.8499,39.8539,3861.3
328,0,55,4.7368
328,0.512816,38.9618,3861.81
329,0,55,4.7368
329,1.77645,38.9618,3861.81
330,0,55,4.7368
330,1.84898,38.9618,3861.81
331,0,55,5.2632
331,0.512575,38.1201,3862.36
332,0,55,5.2632
332,1.77561,38.1201,3862.35
333,0,55,5.2632
333,1.84811,38.1201,3862.35
334,0,55,5.7895
334,0.512346,37.3223,3862.89
335,0,55,5.7895
335,1.77482,37.3223,3862.89
336,0,55,5.7895
336,1.84729,37.3223,3862.89
337,0,55,6.3158
337,0.512132,36.5614,3863.42
338,0,55,6.3158
338,1.77408,36.5614,3863.42
339,0,55,6.3158
339,1.84652,36.5614,3863.42
340,0,55,6.8421
340,0.511929,35.8352,3863.92
341,0,55,6.8421
341,1.77337,35.8352,3863.92
342,0,55,6.8421
342,1.84579,35.8352,3863.92
343,0,55,7.3684
343,0.511734,35.1418,3864.45
344,0,55,7.3684
344,1.7727,35.1418,3864.45
345,0,55,7.3684
345,1.84508,35.1418,3864.45
346,0,55,7.8947
346,0.511542,34.4726,3865
347,0,55,7.8947
347,1.77203,34.4726,3865
348,0,55,7.8947
348,1.84439,34.4726,3865
349,0,55,8.4211
349,0.511362,33.8257,3865.53
350,0,55,8.4211
350,1.77141,33.8257,3865.53
351,0,55,8.4211
351,1.84374,33.8257,3865.53
352,0,55,8.9474
352,0.511194,33.2017,3866.03
353,0,55,8.9474
353,1.77083,33.2017,3866.03
354,0,55,8.9474
354,1.84313,33.2017,3866.03
355,0,55,9.4737
355,0.511028,32.5998,3866.56
356,0,55,9.4737
356,1.77025,32.5998,3866.56
357,0,55,9.4737
357,1.84253,32.5998,3866.56
358,0,55,10
358,0.510868,32.0167,3867.07
359,0,55,10
359,1.7697,32.0167,3867.07
360,0,55,10
360,1.84196,32.0167,3867.07
361,0,55,0
361,0.517508,55,3857.1
362,0,55,0
362,1.7927,55,3857.1
363,0,55,0
363,1.8659,55,3857.1
364,0,55,0.52632
364,0.516228,48.8049,3857.63
365,0,55,0.52632
365,1.78826,48.8049,3857.63
366,0,55,0.52632
366,1.86128,48.8049,3857.63
367,0,55,1.0526
367,0.51573,46.2625,3858.12
368,0,55,1.0526
368,1.78654,46.2625,3858.12
369,0,55,1.0526
369,1.85949,46.2625,3858.12
370,0,55,1.5789
370,0.515352,44.3229,3858.67
371,0,55,1.5789
371,1.78523,44.3229,3858.67
372,0,55,1.5789
372,1.85813,44.3229,3858.67
373,0,55,2.1053
373,0.515043,42.6953,3859.2
374,0,55,2.1053
374,1.78416,42.6953,3859.2
375,0,55,2.1053
375,1.85701,42.6953,3859.2
376,0,55,2.6316
376,0.514775,41.2663,3859.75
377,0,55,2.6316
377,1.78323,41.2663,3859.75
378,0,55,2.6316
378,1.85605,41.2663,3859.75
379,0,55,3.1579
379,0.514543,39.9787,3860.25
380,0,55,3.1579
380,1.78243,39.9787,3860.25
381,0,55,3.1579
381,1.85521,39.9787,3860.25
382,0,55,3.6842
382,0.514333,38.8035,3860.76
383,0,55,3.6842
383,1.7817,38.8035,3860.76
384,0,55,3.6842
384,1.85445,38.8035,3860.76
385,0,55,4.2105
385,0.514136,37.7119,3861.32
386,0,55,4.2105
386,1.78102,37.7119,3861.32
387,0,55,4.2105
387,1.85374,37.7119,3861.32
388,0,55,4.7368
388,0.513959,36.6884,3861.84
389,0,55,4.7368
389,1.78041,36.6884,3861.84
390,0,55,4.7368
390,1.85311,36.6884,3861.84
391,0,55,5.2632
391,0.513796,35.7264,3862.35
392,0,55,5.2632
392,1.77984,35.7264,3862.35
393,0,55,5.2632
393,1.85252,35.7264,3862.35
394,0,55,5.7895
394,0.513642,34.8143,3862.88
395,0,55,5.7895
395,1.77931,34.8143,3862.88
396,0,55,5.7895
396,1.85196,34.8143,3862.88
397,0,55,6.3158
397,0.513498,33.9455,3863.41
398,0,55,6.3158
398,1.77881,33.9455,3863.41
399,0,55,6.3158
399,1.85144,33.9455,3863.41
400,0,55,6.8421
400,0.513365,33.115,3863.93
401,0,55,6.8421
401,1.77835,33.115,3863.93
402,0,55,6.8421
402,1.85096,33.115,3863.93
403,0,55,7.3684
403,0.51324,32.3212,3864.44
404,0,55,7.3684
404,1.77791,32.3212,3864.44
405,0,55,7.3684
405,1.85051,32.3212,3864.44
406,0,55,7.8947
406,0.51312,31.5585,3864.98
407,0,55,7.8947
407,1.7775,31.5585,3864.98
408,0,55,7.8947
408,1.85008,31.5585,3864.98
409,0,55,8.4211
409,0.513008,30.8229,3865.5
410,0,55,8.4211
410,1.77711,30.8229,3865.5
411,0,55,8.4211
411,1.84967,30.8229,3865.5
412,0,55,8.9474
412,0.512899,30.1123,3866.06
413,0,55,8.9474
413,1.77673,30.1123,3866.06
414,0,55,8.9474
414,1.84928,30.1123,3866.06
415,0,55,9.4737
415,0.512804,29.4239,3866.54
416,0,55,9.4737
416,1.7764,29.4239,3866.54
417,0,55,9.4737
417,1.84894,29.4239,3866.54
418,0,55,10
418,0.512713,28.7606,3867.06
419,0,55,10
419,1.77609,28.7606,3867.06
420,0,55,10
420,1.84861,28.7606,3867.06
421,0,55,0
421,0.517508,55,3857.1
422,0,55,0
422,1.7927,55,3857.1
423,0,55,0
423,1.8659,55,3857.1
424,0,55,0.52632
424,0.516595,48.2128,3857.66
425,0,55,0.52632
425,1.78953,48.2128,3857.66
426,0,55,0.52632
426,1.86261,48.2128,3857.66
427,0,55,1.0526
427,0.51626,45.4225,3858.15
428,0,55,1.0526
428,1.78838,45.4225,3858.15
429,0,55,1.0526
429,1.8614,45.4225,3858.15
430,0,55,1.5789
430,0.516017,43.2912,3858.67
431,0,55,1.5789
431,1.78753,43.2912,3858.67
432,0,55,1.5789
432,1.86052,43.2912,3858.67
433,0,55,2.1053
433,0.51582,41.5007,3859.22
434,0,55,2.1053
434,1.78685,41.5007,3859.22
